X,dXdt,Phi,Temp_K,,,,
2.23E-05,1.4591953E+01,50.000000 ,604.198673,,,,
2.70E-05,1.6064298E+01,50.000000 ,603.948664,,,,
3.20E-05,1.7280125E+01,50.000000 ,603.698653,,,,
4.30E-05,1.9383685E+01,50.000000 ,603.198628,,,,
4.90E-05,2.0197673E+01,50.000000 ,602.948616,,,,
5.51E-05,2.0512820E+01,50.000000 ,602.698605,,,,
6.76E-05,2.1144580E+01,50.000000 ,602.198582,,,,
7.40E-05,2.1529949E+01,50.000000 ,601.94857,,,,
8.06E-05,2.1826069E+01,50.000000 ,601.698558,,,,
9.35E-05,2.1368986E+01,50.000000 ,601.198527,,,,
9.99E-05,2.0978637E+01,50.000000 ,600.94851,,,,
1.06E-04,2.0760582E+01,50.000000 ,600.698494,,,,
1.19E-04,2.0188034E+01,50.000000 ,600.198461,,,,
1.25E-04,1.9820816E+01,50.000000 ,599.948444,,,,
1.30E-04,1.9724444E+01,50.000000 ,599.698428,,,,
1.42E-04,1.9760366E+01,50.000000 ,599.198398,,,,
1.48E-04,1.9775052E+01,50.000000 ,598.948383,,,,
1.54E-04,1.9716945E+01,50.000000 ,598.698367,,,,
1.66E-04,1.9781363E+01,50.000000 ,598.198336,,,,
1.72E-04,1.9761477E+01,50.000000 ,597.94832,,,,
1.78E-04,1.9595148E+01,50.000000 ,597.698303,,,,
1.90E-04,1.8797007E+01,50.000000 ,597.198265,,,,
1.95E-04,1.8495443E+01,50.000000 ,596.948246,,,,
2.01E-04,1.8339440E+01,50.000000 ,596.698229,,,,
2.11E-04,1.7645018E+01,50.000000 ,596.19819,,,,
2.17E-04,1.7397161E+01,50.000000 ,595.948171,,,,
2.22E-04,1.7277909E+01,50.000000 ,595.698154,,,,
2.32E-04,1.6847764E+01,50.000000 ,595.198116,,,,
2.37E-04,1.6752316E+01,50.000000 ,594.948098,,,,
2.42E-04,1.6643097E+01,50.000000 ,594.698079,,,,
2.52E-04,1.6346537E+01,50.000000 ,594.198041,,,,
2.57E-04,1.6131587E+01,50.000000 ,593.948022,,,,
2.62E-04,1.5844100E+01,50.000000 ,593.698001,,,,
2.71E-04,1.5410841E+01,50.000000 ,593.197961,,,,
2.76E-04,1.5177221E+01,50.000000 ,592.947941,,,,
2.80E-04,1.4972446E+01,50.000000 ,592.697921,,,,
2.89E-04,1.4644530E+01,50.000000 ,592.197881,,,,
2.94E-04,1.4551174E+01,50.000000 ,591.947861,,,,
2.98E-04,1.4571050E+01,50.000000 ,591.697841,,,,
3.07E-04,1.4839257E+01,50.000000 ,591.197804,,,,
3.11E-04,1.5071325E+01,50.000000 ,590.947785,,,,
3.16E-04,1.5359972E+01,50.000000 ,590.697768,,,,
3.25E-04,1.6134716E+01,50.000000 ,590.197732,,,,
3.30E-04,1.6564139E+01,50.000000 ,589.947715,,,,
3.35E-04,1.7034615E+01,50.000000 ,589.697697,,,,
3.46E-04,1.8259601E+01,50.000000 ,589.197664,,,,
3.52E-04,1.8927693E+01,50.000000 ,588.947647,,,,
3.57E-04,1.9609241E+01,50.000000 ,588.697631,,,,
3.70E-04,2.1282319E+01,50.000000 ,588.207601,,,,
3.76E-04,2.2132162E+01,50.000000 ,587.957585,,,,
3.83E-04,2.2853653E+01,50.000000 ,587.697566,,,,
3.97E-04,2.4592019E+01,50.000000 ,587.197534,,,,
4.05E-04,2.5453177E+01,50.000000 ,586.947518,,,,
4.12E-04,2.6355534E+01,50.000000 ,586.697501,,,,
4.29E-04,2.8378533E+01,50.000000 ,586.207472,,,,
4.37E-04,2.9142669E+01,50.000000 ,585.947452,,,,
4.46E-04,3.0099398E+01,50.000000 ,585.697435,,,,
4.65E-04,3.2293954E+01,50.000000 ,585.197404,,,,
4.75E-04,3.3646611E+01,50.000000 ,584.94739,,,,
4.85E-04,3.5127015E+01,50.000000 ,584.697376,,,,
5.08E-04,3.8909051E+01,50.000000 ,584.197354,,,,
5.19E-04,4.0785533E+01,50.000000 ,583.947343,,,,
5.32E-04,4.2886552E+01,50.000000 ,583.707335,,,,
5.59E-04,4.7214643E+01,50.000000 ,583.207315,,,,
5.73E-04,4.9455286E+01,50.000000 ,582.957306,,,,
5.89E-04,5.1670668E+01,50.000000 ,582.697293,,,,
6.21E-04,5.7271849E+01,50.000000 ,582.197281,,,,
6.39E-04,5.9827584E+01,50.000000 ,581.957275,,,,
6.57E-04,6.3399206E+01,50.000000 ,581.707274,,,,
6.98E-04,7.2866380E+01,50.000000 ,581.207286,,,,
7.21E-04,7.7526141E+01,50.000000 ,580.957291,,,,
7.45E-04,8.1927652E+01,50.000000 ,580.707294,,,,
7.96E-04,9.0768769E+01,50.000000 ,580.207302,,,,
8.24E-04,9.5306191E+01,50.000000 ,579.957305,,,,
8.54E-04,1.0048181E+02,50.000000 ,579.707313,,,,
9.17E-04,1.1027180E+02,50.000000 ,579.207325,,,,
9.51E-04,1.1579606E+02,50.000000 ,578.957335,,,,
9.86E-04,1.2165811E+02,50.000000 ,578.707347,,,,
0.001063,1.3420930E+02,50.000000 ,578.207375,,,,
0.00110444,1.4248644E+02,50.000000 ,577.957402,,,,
0.00114884,1.5468414E+02,50.000000 ,577.707457,,,,
0.00124849,1.7558142E+02,50.000000 ,577.207538,,,,
0.00130308,1.8910945E+02,50.000000 ,576.957603,,,,
0.00136166,2.0117553E+02,50.000000 ,576.707653,,,,
0.00149062,2.3079481E+02,50.000000 ,576.207791,,,,
0.00156259,2.4878453E+02,50.000000 ,575.957883,,,,
0.00164012,2.6879086E+02,50.000000 ,575.70799,,,,
0.0018123,3.0753356E+02,50.000000 ,575.208185,,,,
0.00190808,3.3014387E+02,50.000000 ,574.958306,,,,
0.00201027,3.5161613E+02,50.000000 ,574.708417,,,,
0.00223647,4.0062060E+02,50.000000 ,574.208681,,,,
0.00236066,4.2806708E+02,50.000000 ,573.958837,,,,
0.00249312,4.5548805E+02,50.000000 ,573.708985,,,,
0.00278428,5.1750967E+02,50.000000 ,573.20934,,,,
0.00294446,5.5086600E+02,50.000000 ,572.959526,,,,
0.00311534,5.8852501E+02,50.000000 ,572.709745,,,,
0.00349494,6.7846162E+02,50.000000 ,572.210279,,,,
0.0037062,7.3217272E+02,50.000000 ,571.960608,,,,
0.0039338,7.8343713E+02,50.000000 ,571.710916,,,,
0.00443563,8.9624800E+02,50.000000 ,571.211597,,,,
0.00471408,9.6252152E+02,50.000000 ,570.962003,,,,
0.00501299,1.0268557E+03,50.000000 ,570.712393,,,,
0.00567791,1.1957749E+03,50.000000 ,570.213449,,,,
0.00604902,1.2821766E+03,50.000000 ,569.963989,,,,
0.00644812,1.3791825E+03,50.000000 ,569.714594,,,,
0.00734602,1.6109423E+03,50.000000 ,569.216057,,,,
0.00784792,1.7386938E+03,50.000000 ,568.966876,,,,
0.00838965,1.8705291E+03,50.000000 ,568.717717,,,,
0.00960952,2.2107357E+03,50.000000 ,568.219909,,,,
0.01029746,2.3874217E+03,50.000000 ,567.97103,,,,
0.01104533,2.5981747E+03,50.000000 ,567.722385,,,,
0.01274602,3.1017676E+03,50.000000 ,567.225611,,,,
0.01373126,3.4571468E+03,50.000000 ,566.977981,,,,
0.01481513,3.7768088E+03,50.000000 ,566.730052,,,,
0.01730724,4.5463218E+03,50.000000 ,566.235079,,,,
0.0187354,4.9887460E+03,50.000000 ,565.987986,,,,
0.02030281,5.4833305E+03,50.000000 ,565.741187,,,,
0.02393169,6.6472930E+03,50.000000 ,565.248785,,,,
0.02602944,7.3439354E+03,50.000000 ,565.003384,,,,
0.02834573,8.1185338E+03,50.000000 ,564.758513,,,,
0.03373379,9.9152355E+03,50.000000 ,564.270292,,,,
0.03686031,1.0953358E+04,50.000000 ,564.027123,,,,
0.04031286,1.2094245E+04,50.000000 ,563.784606,,,,
0.04834258,1.4750556E+04,50.000000 ,563.302116,,,,
0.05298916,1.6252628E+04,50.000000 ,563.062014,,,,
0.05810583,1.7892294E+04,50.000000 ,562.822786,,,,
0.06992577,2.1592261E+04,50.000000 ,562.347198,,,,
0.07670546,2.3626730E+04,50.000000 ,562.110592,,,,
0.08411388,2.5785505E+04,50.000000 ,561.874849,,,,
0.10096415,3.0453516E+04,50.000000 ,561.405684,,,,
0.11046555,3.2905859E+04,50.000000 ,561.171851,,,,
0.12071353,3.5425918E+04,50.000000 ,560.938481,,,,
0.14349971,4.0539324E+04,50.000000 ,560.472197,,,,
0.1560463,4.3092570E+04,50.000000 ,560.239076,,,,
0.16934844,4.5576502E+04,50.000000 ,560.005442,,,,
0.19813231,5.0273064E+04,50.000000 ,559.536461,,,,
0.21353602,5.2392650E+04,50.000000 ,559.300444,,,,
0.22955055,5.4331698E+04,50.000000 ,559.063243,,,,
0.26315707,5.7526699E+04,50.000000 ,558.584268,,,,
0.2806201,5.8938240E+04,50.000000 ,558.343594,,,,
0.29848957,6.0022659E+04,50.000000 ,558.100739,,,,
0.33484341,6.0974134E+04,50.000000 ,557.606926,,,,
0.35315892,6.1082679E+04,50.000000 ,557.357613,,,,
0.37146777,6.0920951E+04,50.000000 ,557.106453,,,,
0.40777465,5.9943132E+04,50.000000 ,556.599937,,,,
0.42564133,5.9135019E+04,50.000000 ,556.344528,,,,
0.44324449,5.8182225E+04,50.000000 ,556.088205,,,,
0.47746914,5.5804803E+04,50.000000 ,555.572387,,,,
0.49400717,5.4437570E+04,50.000000 ,555.313311,,,,
0.5101234,5.2974507E+04,50.000000 ,555.053579,,,,
0.54098466,4.9873608E+04,50.000000 ,554.533009,,,,
0.55570435,4.8251908E+04,50.000000 ,554.272223,,,,
0.56993564,4.6623456E+04,50.000000 ,554.011411,,,,
0.59694111,4.3399377E+04,50.000000 ,553.489997,,,,
0.60972073,4.1798733E+04,50.000000 ,553.22938,,,,
0.62202271,4.0226059E+04,50.000000 ,552.968941,,,,
0.64524061,3.7199233E+04,50.000000 ,552.44882,,,,
0.65618459,3.5765684E+04,50.000000 ,552.189346,,,,
0.6666977,3.4338577E+04,50.000000 ,551.929815,,,,
0.68649749,3.1694060E+04,50.000000 ,551.412278,,,,
0.69581424,3.0434857E+04,50.000000 ,551.153884,,,,
0.70476508,2.9238807E+04,50.000000 ,550.895938,,,,
0.72161081,2.6964516E+04,50.000000 ,550.380824,,,,
0.72954039,2.5914286E+04,50.000000 ,550.123823,,,,
0.73716322,2.4903285E+04,50.000000 ,549.867086,,,,
0.75152771,2.3012249E+04,50.000000 ,549.354486,,,,
0.75829761,2.2084189E+04,50.000000 ,549.098464,,,,
0.76475519,2.1028296E+04,50.000000 ,548.841247,,,,
0.77689699,1.9468018E+04,50.000000 ,548.330891,,,,
0.78263011,1.8759251E+04,50.000000 ,548.076156,,,,
0.78815374,1.8071541E+04,50.000000 ,547.821584,,,,
0.79860097,1.6791649E+04,50.000000 ,547.313024,,,,
0.80354804,1.6194444E+04,50.000000 ,547.059023,,,,
0.80832074,1.5626510E+04,50.000000 ,546.805206,,,,
0.81737229,1.4559407E+04,50.000000 ,546.298053,,,,
0.82166757,1.4076155E+04,50.000000 ,546.044838,,,,
0.82581661,1.3594218E+04,50.000000 ,545.791588,,,,
0.83370445,1.2716479E+04,50.000000 ,545.285717,,,,
0.83745576,1.2299367E+04,50.000000 ,545.03289,,,,
0.84108732,1.1913446E+04,50.000000 ,544.780294,,,,
0.84800971,1.1174834E+04,50.000000 ,544.275313,,,,
0.8513094,1.0822269E+04,50.000000 ,544.022933,,,,
0.85450512,1.0489791E+04,50.000000 ,543.770695,,,,
0.86061456,9.8919199E+03,50.000000 ,543.26665,,,,
0.86353765,9.5948836E+03,50.000000 ,543.014631,,,,
0.86637275,9.3112630E+03,50.000000 ,542.772708,,,,
0.87180207,8.7941810E+03,50.000000 ,542.269191,,,,
0.87440343,8.5493261E+03,50.000000 ,542.017522,,,,
0.87693261,8.3083312E+03,50.000000 ,541.765879,,,,
0.88178564,7.8780831E+03,50.000000 ,541.262935,,,,
0.88411721,7.6653232E+03,50.000000 ,541.011477,,,,
0.88638594,7.4622413E+03,50.000000 ,540.760089,,,,
0.89074561,7.0705043E+03,50.000000 ,540.257396,,,,
0.89284012,6.8981543E+03,50.000000 ,540.006227,,,,
0.89488071,6.6990042E+03,50.000000 ,539.754837,,,,
0.89879661,6.3659825E+03,50.000000 ,539.252539,,,,
0.90068415,6.2195483E+03,50.000000 ,539.001516,,,,
0.90252873,6.0764945E+03,50.000000 ,538.750532,,,,
0.90608673,5.7929557E+03,50.000000 ,538.248546,,,,
0.90780557,5.6657346E+03,50.000000 ,537.997661,,,,
0.90948464,5.5265200E+03,50.000000 ,537.746675,,,,
0.91272706,5.2891752E+03,50.000000 ,537.245009,,,,
0.91429663,5.1734456E+03,50.000000 ,536.994191,,,,
0.9158313,5.0581673E+03,50.000000 ,536.743376,,,,
0.91880327,4.8527594E+03,50.000000 ,536.24192,,,,
0.92024321,4.7457879E+03,50.000000 ,535.991155,,,,
0.92165124,4.6434849E+03,50.000000 ,535.740423,,,,
0.92438176,4.4595866E+03,50.000000 ,535.239106,,,,
0.92570616,4.3706806E+03,50.000000 ,534.988468,,,,
0.9270041,4.2840837E+03,50.000000 ,534.737836,,,,
0.92952642,4.1258111E+03,50.000000 ,534.236688,,,,
0.93075183,4.0443987E+03,50.000000 ,533.98609,,,,
0.93195351,3.9661280E+03,50.000000 ,533.73552,,,,
0.93428671,3.8144735E+03,50.000000 ,533.234407,,,,
0.93542002,3.7414164E+03,50.000000 ,532.983872,,,,
0.93653167,3.6699366E+03,50.000000 ,532.733343,,,,
0.9386922,3.5338657E+03,50.000000 ,532.232336,,,,
0.93974239,3.4689323E+03,50.000000 ,531.981851,,,,
0.94077381,3.4068602E+03,50.000000 ,531.731383,,,,
0.94278119,3.2862717E+03,50.000000 ,531.230476,,,,
0.94375803,3.2236942E+03,50.000000 ,530.980004,,,,
0.94471564,3.1615549E+03,50.000000 ,530.729537,,,,
0.94657731,3.0446257E+03,50.000000 ,530.228652,,,,
0.94748275,2.9930876E+03,50.000000 ,529.978256,,,,
0.9483731,2.9422008E+03,50.000000 ,529.727862,,,,
0.95010735,2.8398109E+03,50.000000 ,529.227073,,,,
0.95095181,2.7894854E+03,50.000000 ,528.976681,,,,
0.95178141,2.7418901E+03,50.000000 ,528.726309,,,,
0.95339971,2.6536750E+03,50.000000 ,528.225612,,,,
0.95418913,2.6092902E+03,50.000000 ,527.975259,,,,
0.95496552,2.5665381E+03,50.000000 ,527.72492,,,,
0.95648015,2.4833795E+03,50.000000 ,527.224255,,,,
0.95721887,2.4410055E+03,50.000000 ,526.973915,,,,
0.95794501,2.4011208E+03,50.000000 ,526.723594,,,,
0.95936156,2.3211244E+03,50.000000 ,526.222945,,,,
0.96005228,2.2837045E+03,50.000000 ,525.972639,,,,
0.96073183,2.2469701E+03,50.000000 ,525.722337,,,,
0.96205847,2.1759724E+03,50.000000 ,525.221748,,,,
0.96270622,2.1424209E+03,50.000000 ,524.971467,,,,
0.96334395,2.1092122E+03,50.000000 ,524.721189,,,,
0.96458861,2.0404765E+03,50.000000 ,524.230615,,,,
0.96519602,2.0089444E+03,50.000000 ,523.980347,,,,
0.96579397,1.9773171E+03,50.000000 ,523.730078,,,,
0.96696229,1.9178399E+03,50.000000 ,523.229563,,,,
0.96753301,1.8868923E+03,50.000000 ,522.979296,,,,
0.96809452,1.8566531E+03,50.000000 ,522.729036,,,,
0.96919094,1.7980580E+03,50.000000 ,522.218524,,,,
0.96972587,1.7682121E+03,50.000000 ,521.968264,,,,
0.97025193,1.7390733E+03,50.000000 ,521.71801,,,,
0.97127859,1.6829336E+03,50.000000 ,521.217514,,,,
0.97177925,1.6548941E+03,50.000000 ,520.967268,,,,
0.9722715,1.6273209E+03,50.000000 ,520.727024,,,,
0.97323256,1.5767367E+03,50.000000 ,520.226563,,,,
0.97370216,1.5539211E+03,50.000000 ,519.976351,,,,
0.97416476,1.5302568E+03,50.000000 ,519.726131,,,,
0.97506945,1.4856835E+03,50.000000 ,519.22571,,,,
0.97551188,1.4638628E+03,50.000000 ,518.975501,,,,
0.97594779,1.4421745E+03,50.000000 ,518.725295,,,,
0.97680003,1.3991823E+03,50.000000 ,518.224882,,,,
0.97721671,1.3787222E+03,50.000000 ,517.974682,,,,
0.97762731,1.3587885E+03,50.000000 ,517.724486,,,,
0.97843058,1.3186382E+03,50.000000 ,517.224092,,,,
0.97882324,1.2991697E+03,50.000000 ,516.973898,,,,
0.97921008,1.2797375E+03,50.000000 ,516.723704,,,,
0.97996641,1.2412143E+03,50.000000 ,516.223319,,,,
0.98033583,1.2215920E+03,50.000000 ,515.973123,,,,
0.98069941,1.2023482E+03,50.000000 ,515.72293,,,,
0.98141031,1.1677333E+03,50.000000 ,515.22257,,,,
0.98175807,1.1505413E+03,50.000000 ,514.97239,,,,
0.9821006,1.1329415E+03,50.000000 ,514.722207,,,,
0.98276995,1.0982614E+03,50.000000 ,514.221845,,,,
0.98309684,1.0811468E+03,50.000000 ,513.971665,,,,
0.98341865,1.0641486E+03,50.000000 ,513.721485,,,,
0.98404694,1.0302325E+03,50.000000 ,513.221126,,,,
0.9843535,1.0136009E+03,50.000000 ,512.970949,,,,
0.98465515,9.9752156E+02,50.000000 ,512.720775,,,,
0.98524419,9.6610502E+02,50.000000 ,512.220431,,,,
0.98553172,9.5076997E+02,50.000000 ,511.970262,,,,
0.98581464,9.3532057E+02,50.000000 ,511.720091,,,,
0.98636663,9.0476093E+02,50.000000 ,511.219751,,,,
0.98663578,8.8962237E+02,50.000000 ,510.969583,,,,
0.98690035,8.7421688E+02,50.000000 ,510.719412,,,,
0.98741576,8.4409330E+02,50.000000 ,510.219074,,,,
0.98766685,8.3010829E+02,50.000000 ,509.968912,,,,
0.98791382,8.1639306E+02,50.000000 ,509.718752,,,,
0.98839544,7.8927380E+02,50.000000 ,509.218433,,,,
0.98863023,7.7597463E+02,50.000000 ,508.968275,,,,
0.98886099,7.6250951E+02,50.000000 ,508.718115,,,,
0.98931058,7.3642759E+02,50.000000 ,508.217801,,,,
0.9895297,7.2454411E+02,50.000000 ,507.967652,,,,
0.98974531,7.1290989E+02,50.000000 ,507.717504,,,,
0.99016588,6.8941020E+02,50.000000 ,507.217206,,,,
0.99037103,6.7826544E+02,50.000000 ,506.977062,,,,
0.99057285,6.6712206E+02,50.000000 ,506.726917,,,,
0.99096651,6.4510159E+02,50.000000 ,506.226628,,,,
0.99115837,6.3393900E+02,50.000000 ,505.976481,,,,
0.9913469,6.2293367E+02,50.000000 ,505.726336,,,,
0.99171422,6.0151461E+02,50.000000 ,505.226049,,,,
0.9918931,5.9099037E+02,50.000000 ,504.975907,,,,
0.99206883,5.8055543E+02,50.000000 ,504.725765,,,,
0.99241112,5.6046154E+02,50.000000 ,504.225486,,,,
0.99257776,5.5048211E+02,50.000000 ,503.975346,,,,
0.99274143,5.4058920E+02,50.000000 ,503.725207,,,,
0.99305982,5.2086532E+02,50.000000 ,503.224928,,,,
0.99321461,5.1108965E+02,50.000000 ,502.974789,,,,
0.99336648,5.0140054E+02,50.000000 ,502.724651,,,,
0.99366161,4.8231612E+02,50.000000 ,502.224375,,,,
0.99380489,4.7305471E+02,50.000000 ,501.974239,,,,
0.99394546,4.6409673E+02,50.000000 ,501.724105,,,,
0.99421865,4.4690472E+02,50.000000 ,501.223841,,,,
0.99435149,4.3872923E+02,50.000000 ,500.973711,,,,
0.99448188,4.3066454E+02,50.000000 ,500.723582,,,,
0.99473559,4.1511974E+02,50.000000 ,500.223327,,,,
0.99485894,4.0723649E+02,50.000000 ,499.973199,,,,
0.99497994,3.9949455E+02,50.000000 ,499.723071,,,,
0.99521525,3.8502961E+02,50.000000 ,499.222822,,,,
0.99532969,3.7798219E+02,50.000000 ,498.972699,,,,
0.99544203,3.7103572E+02,50.000000 ,498.722576,,,,
0.99566046,3.5729888E+02,50.000000 ,498.232332,,,,
0.99576669,3.5081492E+02,50.000000 ,497.982211,,,,
0.99587096,3.4424630E+02,50.000000 ,497.73209,,,,
0.99607365,3.3136748E+02,50.000000 ,497.231849,,,,
0.99617213,3.2512744E+02,50.000000 ,496.981729,,,,
0.99626875,3.1900118E+02,50.000000 ,496.73161,,,,
0.99645663,3.0726650E+02,50.000000 ,496.231375,,,,
0.99654793,3.0130813E+02,50.000000 ,495.981257,,,,
0.99663741,2.9524754E+02,50.000000 ,495.731137,,,,
0.9968111,2.8365205E+02,50.000000 ,495.230902,,,,
0.99689537,2.7817722E+02,50.000000 ,494.980786,,,,
0.99697798,2.7257186E+02,50.000000 ,494.730669,,,,
0.99713818,2.6147829E+02,50.000000 ,494.230436,,,,
0.9972158,2.5600005E+02,50.000000 ,493.980319,,,,
0.99729178,2.5051670E+02,50.000000 ,493.730202,,,,
0.99743882,2.3973268E+02,50.000000 ,493.22997,,,,
0.99750995,2.3454993E+02,50.000000 ,492.979854,,,,
0.99757954,2.2942588E+02,50.000000 ,492.729739,,,,
0.99771413,2.1921236E+02,50.000000 ,492.229509,,,,
0.99777911,2.1412223E+02,50.000000 ,491.979393,,,,
0.99784259,2.0913054E+02,50.000000 ,491.729278,,,,
0.99796511,1.9934341E+02,50.000000 ,491.229049,,,,
0.99802419,1.9456074E+02,50.000000 ,490.978935,,,,
0.99808181,1.8964764E+02,50.000000 ,490.738822,,,,
0.99819286,1.8055402E+02,50.000000 ,490.238596,,,,
0.99824637,1.7615857E+02,50.000000 ,489.988484,,,,
0.99829859,1.7188862E+02,50.000000 ,489.738372,,,,
0.99839928,1.6368839E+02,50.000000 ,489.238151,,,,
0.99844778,1.5973681E+02,50.000000 ,488.988041,,,,
0.99849511,1.5568930E+02,50.000000 ,488.73793,,,,
0.99858614,1.4779635E+02,50.000000 ,488.23771,,,,
0.9986299,1.4387847E+02,50.000000 ,487.987599,,,,
0.99867247,1.3997991E+02,50.000000 ,487.737489,,,,
0.99875415,1.3232228E+02,50.000000 ,487.237268,,,,
0.99879325,1.2846258E+02,50.000000 ,486.987158,,,,
0.99883122,1.2478992E+02,50.000000 ,486.737048,,,,
0.99890392,1.1766500E+02,50.000000 ,486.236829,,,,
0.9989387,1.1429209E+02,50.000000 ,485.986721,,,,
0.99897246,1.1085926E+02,50.000000 ,485.736612,,,,
0.0107752,6.0839843E+02,0.000000 ,568.15,,,,
0.01129589,7.0957809E+02,0.000000 ,568.15,,,,
0.01383871,1.2855035E+03,0.000000 ,568.15,,,,
0.01485246,1.2672212E+03,0.000000 ,568.15,,,,
0.01588521,1.3462186E+03,0.000000 ,568.15,,,,
0.01835617,1.8108038E+03,0.000000 ,568.15,,,,
0.01993454,2.0963906E+03,0.000000 ,568.15,,,,
0.02347899,2.4358823E+03,0.000000 ,568.15,,,,
0.02797005,3.2579662E+03,0.000000 ,568.15,,,,
0.03079834,3.8397530E+03,0.000000 ,568.15,,,,
0.03405138,4.2856584E+03,0.000000 ,568.15,,,,
0.03769633,4.8405627E+03,0.000000 ,568.15,,,,
0.05193807,7.2176842E+03,0.000000 ,568.15,,,,
0.05809637,8.1645034E+03,0.000000 ,568.15,,,,
0.0650254,9.1752143E+03,0.000000 ,568.15,,,,
0.08151978,1.1525084E+04,0.000000 ,568.15,,,,
0.09127639,1.2938590E+04,0.000000 ,568.15,,,,
0.11423422,1.5721557E+04,0.000000 ,568.15,,,,
0.141639,1.8534352E+04,0.000000 ,568.15,,,,
0.1570259,1.9929671E+04,0.000000 ,568.15,,,,
0.1735096,2.1266487E+04,0.000000 ,568.15,,,,
0.1910191,2.2474772E+04,0.000000 ,568.15,,,,
0.24866054,2.5362678E+04,0.000000 ,568.15,,,,
0.26922904,2.6038415E+04,0.000000 ,568.15,,,,
0.29025985,2.6508920E+04,0.000000 ,568.15,,,,
0.33306006,2.6852514E+04,0.000000 ,568.15,,,,
0.35451712,2.6765932E+04,0.000000 ,568.15,,,,
0.39693255,2.6148928E+04,0.000000 ,568.15,,,,
0.43786065,2.4928867E+04,0.000000 ,568.15,,,,
0.45751255,2.4187649E+04,0.000000 ,568.15,,,,
0.47653529,2.3350140E+04,0.000000 ,568.15,,,,
0.49486453,2.2464728E+04,0.000000 ,568.15,,,,
0.54534712,1.9566234E+04,0.000000 ,568.15,,,,
0.56060623,1.8586374E+04,0.000000 ,568.15,,,,
0.57508372,1.7610586E+04,0.000000 ,568.15,,,,
0.6016335,1.5591127E+04,0.000000 ,568.15,,,,
0.61373688,1.4674451E+04,0.000000 ,568.15,,,,
0.63584641,1.2986330E+04,0.000000 ,568.15,,,,
0.65537347,1.1444797E+04,0.000000 ,568.15,,,,
0.66424813,1.0754315E+04,0.000000 ,568.15,,,,
0.67258038,1.0080354E+04,0.000000 ,568.15,,,,
0.68039476,9.4638260E+03,0.000000 ,568.15,,,,
0.70109225,7.8424190E+03,0.000000 ,568.15,,,,
0.70717417,7.3758749E+03,0.000000 ,568.15,,,,
0.71288826,6.9065832E+03,0.000000 ,568.15,,,,
0.72326401,6.1162756E+03,0.000000 ,568.15,,,,
0.72801417,5.7661438E+03,0.000000 ,568.15,,,,
0.73674237,5.1627625E+03,0.000000 ,568.15,,,,
0.74456961,4.6399419E+03,0.000000 ,568.15,,,,
0.74818389,4.4027231E+03,0.000000 ,568.15,,,,
0.751617,4.1870916E+03,0.000000 ,568.15,,,,
0.75488481,3.9862540E+03,0.000000 ,568.15,,,,
0.76381471,3.4671520E+03,0.000000 ,568.15,,,,
0.76652509,3.3044251E+03,0.000000 ,568.15,,,,
0.76910643,3.1549092E+03,0.000000 ,568.15,,,,
0.77394138,2.8948188E+03,0.000000 ,568.15,,,,
0.7762118,2.7840908E+03,0.000000 ,568.15,,,,
0.78051927,2.6006680E+03,0.000000 ,568.15,,,,
0.78454311,2.4350175E+03,0.000000 ,568.15,,,,
0.78646127,2.3611303E+03,0.000000 ,568.15,,,,
0.78832232,2.2930315E+03,0.000000 ,568.15,,,,
0.79013208,2.2320078E+03,0.000000 ,568.15,,,,
0.79528005,2.0610514E+03,0.000000 ,568.15,,,,
0.79690525,2.0008889E+03,0.000000 ,568.15,,,,
0.7984823,1.9425151E+03,0.000000 ,568.15,,,,
0.80150087,1.8335807E+03,0.000000 ,568.15,,,,
0.80294678,1.7821602E+03,0.000000 ,568.15,,,,
0.80572248,1.6904440E+03,0.000000 ,568.15,,,,
0.80835807,1.6052119E+03,0.000000 ,568.15,,,,
0.80962657,1.5668715E+03,0.000000 ,568.15,,,,
0.81086465,1.5286372E+03,0.000000 ,568.15,,,,
0.81207226,1.4901340E+03,0.000000 ,568.15,,,,
0.81552036,1.3854954E+03,0.000000 ,568.15,,,,
0.81661723,1.3568566E+03,0.000000 ,568.15,,,,
0.8176915,1.3286050E+03,0.000000 ,568.15,,,,
0.81977232,1.2732279E+03,0.000000 ,568.15,,,,
0.82078026,1.2470277E+03,0.000000 ,568.15,,,,
0.82273576,1.1975192E+03,0.000000 ,568.15,,,,
0.82461295,1.1501289E+03,0.000000 ,568.15,,,,
0.82552417,1.1279614E+03,0.000000 ,568.15,,,,
0.82641786,1.1062097E+03,0.000000 ,568.15,,,,
0.82729479,1.0861985E+03,0.000000 ,568.15,,,,
0.82983806,1.0347308E+03,0.000000 ,568.15,,,,
0.83065914,1.0180973E+03,0.000000 ,568.15,,,,
0.83146729,1.0026554E+03,0.000000 ,568.15,,,,
0.83304876,9.7393197E+02,0.000000 ,568.15,,,,
0.83382289,9.6185459E+02,0.000000 ,568.15,,,,
0.83534295,9.3850362E+02,0.000000 ,568.15,,,,
0.83682632,9.1611660E+02,0.000000 ,568.15,,,,
0.83755495,9.0556659E+02,0.000000 ,568.15,,,,
0.83827525,8.9516410E+02,0.000000 ,568.15,,,,
0.83898719,8.8462816E+02,0.000000 ,568.15,,,,
0.84106426,8.4552181E+02,0.000000 ,568.15,,,,
0.84173532,8.3228949E+02,0.000000 ,568.15,,,,
