X,dXdt,Phi,Temp_K,,,,
1.60E-04,5.7485159E+01,50.000000 ,575.034797,,,,
1.84E-04,6.1131020E+01,50.000000 ,574.704731,,,,
1.97E-04,6.3096427E+01,50.000000 ,574.534697,,,,
2.09E-04,6.4993659E+01,50.000000 ,574.364663,,,,
2.23E-04,6.7640954E+01,50.000000 ,574.204633,,,,
2.37E-04,7.0834448E+01,50.000000 ,574.034602,,,,
2.51E-04,7.4131555E+01,50.000000 ,573.864571,,,,
2.82E-04,8.0443925E+01,50.000000 ,573.534511,,,,
2.98E-04,8.3869943E+01,50.000000 ,573.36448,,,,
3.16E-04,8.8086731E+01,50.000000 ,573.204453,,,,
3.34E-04,9.2135731E+01,50.000000 ,573.034424,,,,
3.52E-04,9.6072423E+01,50.000000 ,572.864395,,,,
3.72E-04,1.0080010E+02,50.000000 ,572.70437,,,,
4.14E-04,1.0723130E+02,50.000000 ,572.364307,,,,
4.36E-04,1.1103581E+02,50.000000 ,572.204279,,,,
4.58E-04,1.1699057E+02,50.000000 ,572.034254,,,,
4.83E-04,1.2565977E+02,50.000000 ,571.864236,,,,
5.09E-04,1.3523692E+02,50.000000 ,571.704221,,,,
5.37E-04,1.4536679E+02,50.000000 ,571.534205,,,,
5.99E-04,1.6875595E+02,50.000000 ,571.204183,,,,
6.34E-04,1.8178999E+02,50.000000 ,571.034173,,,,
6.72E-04,1.9648357E+02,50.000000 ,570.864168,,,,
7.13E-04,2.1060867E+02,50.000000 ,570.704165,,,,
7.56E-04,2.1955509E+02,50.000000 ,570.534145,,,,
8.01E-04,2.2902762E+02,50.000000 ,570.364128,,,,
8.98E-04,2.6545499E+02,50.000000 ,570.034135,,,,
9.54E-04,2.9332431E+02,50.000000 ,569.87416,,,,
0.0010154,3.2210788E+02,50.000000 ,569.704187,,,,
0.00108261,3.4986347E+02,50.000000 ,569.534209,,,,
0.00115561,3.8201435E+02,50.000000 ,569.374244,,,,
0.0012356,4.1722275E+02,50.000000 ,569.204285,,,,
0.00141341,4.6854543E+02,50.000000 ,568.864321,,,,
0.00150955,4.9328556E+02,50.000000 ,568.70434,,,,
0.00161111,5.2379111E+02,50.000000 ,568.534373,,,,
0.00171887,5.5308163E+02,50.000000 ,568.364396,,,,
0.00183246,5.8425073E+02,50.000000 ,568.204428,,,,
0.00195278,6.1935979E+02,50.000000 ,568.034467,,,,
0.0022176,7.0402070E+02,50.000000 ,567.704585,,,,
0.00236181,7.3919729E+02,50.000000 ,567.534621,,,,
0.00251424,7.9203054E+02,50.000000 ,567.374701,,,,
0.00267943,8.6252962E+02,50.000000 ,567.204816,,,,
0.00286002,9.4369973E+02,50.000000 ,567.034963,,,,
0.00305631,1.0199175E+03,50.000000 ,566.865084,,,,
0.00349816,1.1814995E+03,50.000000 ,566.535371,,,,
0.00374217,1.2609765E+03,50.000000 ,566.365517,,,,
0.00400181,1.3344623E+03,50.000000 ,566.205636,,,,
0.00427701,1.4242191E+03,50.000000 ,566.035798,,,,
0.00457328,1.5455990E+03,50.000000 ,565.866037,,,,
0.00489471,1.6631554E+03,50.000000 ,565.706258,,,,
0.00559846,1.8672816E+03,50.000000 ,565.376636,,,,
0.00598445,1.9901212E+03,50.000000 ,565.206862,,,,
0.00639487,2.1156782E+03,50.000000 ,565.037103,,,,
0.00683176,2.2581964E+03,50.000000 ,564.867387,,,,
0.00729751,2.3955013E+03,50.000000 ,564.70765,,,,
0.00779025,2.5357628E+03,50.000000 ,564.537921,,,,
0.00886498,2.8345505E+03,50.000000 ,564.208503,,,,
0.00944831,3.0069293E+03,50.000000 ,564.038852,,,,
0.01006858,3.1945375E+03,50.000000 ,563.879237,,,,
0.010725,3.3679124E+03,50.000000 ,563.709576,,,,
0.01141616,3.5469109E+03,50.000000 ,563.539929,,,,
0.01214497,3.7436434E+03,50.000000 ,563.380336,,,,
0.01372103,4.1517838E+03,50.000000 ,563.041159,,,,
0.01457566,4.3934576E+03,50.000000 ,562.881667,,,,
0.01547719,4.6194343E+03,50.000000 ,562.712125,,,,
0.01642316,4.8377158E+03,50.000000 ,562.542567,,,,
0.01741402,5.0882645E+03,50.000000 ,562.383085,,,,
0.01845987,5.3668743E+03,50.000000 ,562.213671,,,,
0.02070964,5.8904117E+03,50.000000 ,561.884735,,,,
0.02191736,6.1900738E+03,50.000000 ,561.715376,,,,
0.02318443,6.4755553E+03,50.000000 ,561.545956,,,,
0.02450937,6.7851532E+03,50.000000 ,561.386611,,,,
0.02589897,7.1152121E+03,50.000000 ,561.217298,,,,
0.02735704,7.4653943E+03,50.000000 ,561.048048,,,,
0.030476,8.1300073E+03,50.000000 ,560.719437,,,,
0.0321366,8.4787788E+03,50.000000 ,560.550167,,,,
0.03386858,8.8435814E+03,50.000000 ,560.390938,,,,
0.03567555,9.2486967E+03,50.000000 ,560.22179,,,,
0.03757036,9.6808325E+03,50.000000 ,560.052735,,,,
0.03954352,1.0049882E+04,50.000000 ,559.893482,,,,
0.04373854,1.0945855E+04,50.000000 ,559.555403,,,,
0.04597237,1.1402631E+04,50.000000 ,559.396372,,,,
0.04830041,1.1883434E+04,50.000000 ,559.227395,,,,
0.05072728,1.2383998E+04,50.000000 ,559.058475,,,,
0.05325313,1.2874381E+04,50.000000 ,558.899508,,,,
0.05587893,1.3402282E+04,50.000000 ,558.730645,,,,
0.06146776,1.4547012E+04,50.000000 ,558.403105,,,,
0.06443423,1.5124761E+04,50.000000 ,558.23434,,,,
0.06751896,1.5718735E+04,50.000000 ,558.065617,,,,
0.07072522,1.6397131E+04,50.000000 ,557.907038,,,,
0.0740877,1.7228428E+04,50.000000 ,557.738924,,,,
0.07760777,1.7934020E+04,50.000000 ,557.570404,,,,
0.08505181,1.9318898E+04,50.000000 ,557.243397,,,,
0.08898946,2.0058550E+04,50.000000 ,557.074987,,,,
0.09307666,2.0812911E+04,50.000000 ,556.916625,,,,
0.09731352,2.1569837E+04,50.000000 ,556.748248,,,,
0.10170797,2.2370472E+04,50.000000 ,556.58,,,,
0.1062616,2.3178586E+04,50.000000 ,556.421731,,,,
0.11586973,2.4863506E+04,50.000000 ,556.085382,,,,
0.12092975,2.5751680E+04,50.000000 ,555.927319,,,,
0.12616983,2.6652169E+04,50.000000 ,555.759274,,,,
0.13159148,2.7563787E+04,50.000000 ,555.591243,,,,
0.13719788,2.8509796E+04,50.000000 ,555.433303,,,,
0.14299623,2.9496900E+04,50.000000 ,555.265448,,,,
0.15519939,3.1512169E+04,50.000000 ,554.939842,,,,
0.16160117,3.2513452E+04,50.000000 ,554.771998,,,,
0.16820792,3.3548179E+04,50.000000 ,554.604264,,,,
0.1750208,3.4588883E+04,50.000000 ,554.446519,,,,
0.18204369,3.5656027E+04,50.000000 ,554.278843,,,,
0.18928527,3.6750641E+04,50.000000 ,554.111225,,,,
0.20442651,3.8964216E+04,50.000000 ,553.786049,,,,
0.21233141,4.0064870E+04,50.000000 ,553.61845,,,,
0.22045173,4.1140910E+04,50.000000 ,553.460786,,,,
0.22878616,4.2216461E+04,50.000000 ,553.293121,,,,
0.23733904,4.3269557E+04,50.000000 ,553.12545,,,,
0.2460857,4.4174673E+04,50.000000 ,552.967377,,,,
0.26412647,4.6081593E+04,50.000000 ,552.631533,,,,
0.27343998,4.7057952E+04,50.000000 ,552.473636,,,,
0.28294881,4.8036918E+04,50.000000 ,552.305783,,,,
2.93E-01,4.8979844E+04,50.000000 ,552.137812,,,,
3.03E-01,4.9886191E+04,50.000000 ,551.979804,,,,
3.13E-01,5.0737657E+04,50.000000 ,551.811632,,,,
3.33E-01,5.2377183E+04,50.000000 ,551.48518,,,,
3.44E-01,5.3094844E+04,50.000000 ,551.316738,,,,
3.54E-01,5.3685769E+04,50.000000 ,551.158043,,,,
3.65E-01,5.4118030E+04,50.000000 ,550.988921,,,,
3.76E-01,5.4560548E+04,50.000000 ,550.819845,,,,
3.87E-01,5.5049968E+04,50.000000 ,550.650925,,,,
4.09E-01,5.5854691E+04,50.000000 ,550.322613,,,,
4.20E-01,5.6154090E+04,50.000000 ,550.163231,,,,
4.32E-01,5.6397940E+04,50.000000 ,549.993742,,,,
4.43E-01,5.6580694E+04,50.000000 ,549.824124,,,,
4.54E-01,5.6657296E+04,50.000000 ,549.664248,,,,
4.66E-01,5.6674646E+04,50.000000 ,549.494244,,,,
4.88E-01,5.6519104E+04,50.000000 ,549.16382,,,,
5.00E-01,5.6374735E+04,50.000000 ,548.993477,,,,
5.11E-01,5.6058277E+04,50.000000 ,548.822721,,,,
5.22E-01,5.5656637E+04,50.000000 ,548.661808,,,,
5.33E-01,5.5232641E+04,50.000000 ,548.490816,,,,
5.44E-01,5.4794275E+04,50.000000 ,548.319843,,,,
5.66E-01,5.3665171E+04,50.000000 ,547.987219,,,,
5.77E-01,5.3085939E+04,50.000000 ,547.815951,,,,
5.87E-01,5.2411405E+04,50.000000 ,547.654394,,,,
5.97E-01,5.1706859E+04,50.000000 ,547.4828,,,,
6.08E-01,5.0962348E+04,50.000000 ,547.311108,,,,
6.18E-01,5.0182071E+04,50.000000 ,547.149364,,,,
6.38E-01,4.8513363E+04,50.000000 ,546.805589,,,,
6.47E-01,4.7637424E+04,50.000000 ,546.643613,,,,
6.57E-01,4.6736216E+04,50.000000 ,546.471584,,,,
6.66E-01,4.5813725E+04,50.000000 ,546.299506,,,,
6.75E-01,4.4873800E+04,50.000000 ,546.137384,,,,
6.84E-01,4.3922989E+04,50.000000 ,545.965257,,,,
7.01E-01,4.1992705E+04,50.000000 ,545.630913,,,,
7.09E-01,4.1033505E+04,50.000000 ,545.458744,,,,
7.17E-01,4.0057344E+04,50.000000 ,545.286541,,,,
7.25E-01,3.9085876E+04,50.000000 ,545.124364,,,,
7.33E-01,3.8111596E+04,50.000000 ,544.952167,,,,
7.41E-01,3.7157696E+04,50.000000 ,544.790024,,,,
7.55E-01,3.5253851E+04,50.000000 ,544.445731,,,,
7.62E-01,3.4324637E+04,50.000000 ,544.273659,,,,
7.69E-01,3.3383237E+04,50.000000 ,544.111506,,,,
7.75E-01,3.2507302E+04,50.000000 ,543.939552,,,,
7.82E-01,3.1619695E+04,50.000000 ,543.767545,,,,
7.88E-01,3.0720762E+04,50.000000 ,543.605504,,,,
8.00E-01,2.8983292E+04,50.000000 ,543.271585,,,,
8.06E-01,2.8161182E+04,50.000000 ,543.099748,,,,
8.11E-01,2.7367554E+04,50.000000 ,542.927957,,,,
8.17E-01,2.6548536E+04,50.000000 ,542.766112,,,,
8.22E-01,2.5703834E+04,50.000000 ,542.594183,,,,
8.27E-01,2.4938318E+04,50.000000 ,542.422462,,,,
8.37E-01,2.3449389E+04,50.000000 ,542.08909,,,,
8.41E-01,2.2739085E+04,50.000000 ,541.917491,,,,
8.46E-01,2.2048876E+04,50.000000 ,541.75592,,,,
8.50E-01,2.1369645E+04,50.000000 ,541.584388,,,,
8.54E-01,2.0714835E+04,50.000000 ,541.412898,,,,
8.58E-01,2.0071469E+04,50.000000 ,541.251437,,,,
8.66E-01,1.8815706E+04,50.000000 ,540.908576,,,,
8.70E-01,1.8231718E+04,50.000000 ,540.747266,,,,
8.73E-01,1.7653085E+04,50.000000 ,540.575928,,,,
8.77E-01,1.7110124E+04,50.000000 ,540.404707,,,,
8.80E-01,1.6568102E+04,50.000000 ,540.243457,,,,
8.84E-01,1.6039011E+04,50.000000 ,540.072262,,,,
8.90E-01,1.4973920E+04,50.000000 ,539.729835,,,,
8.93E-01,1.4402006E+04,50.000000 ,539.568517,,,,
8.95E-01,1.3848824E+04,50.000000 ,539.397254,,,,
8.98E-01,1.3365919E+04,50.000000 ,539.226135,,,,
9.01E-01,1.2961429E+04,50.000000 ,539.065225,,,,
9.03E-01,1.2564486E+04,50.000000 ,538.894306,,,,
9.08E-01,1.1776567E+04,50.000000 ,538.56249,,,,
9.11E-01,1.1396277E+04,50.000000 ,538.391608,,,,
9.13E-01,1.1021323E+04,50.000000 ,538.22073,,,,
9.15E-01,1.0672246E+04,50.000000 ,538.059928,,,,
9.17E-01,1.0327316E+04,50.000000 ,537.889122,,,,
9.19E-01,9.9834386E+03,50.000000 ,537.728328,,,,
9.23E-01,9.3861180E+03,50.000000 ,537.386928,,,,
9.25E-01,9.1039622E+03,50.000000 ,537.226272,,,,
9.27E-01,8.7705536E+03,50.000000 ,537.055467,,,,
9.28E-01,8.5137654E+03,50.000000 ,536.884879,,,,
9.30E-01,8.2754749E+03,50.000000 ,536.714316,,,,
9.32E-01,8.0174473E+03,50.000000 ,536.55371,,,,
9.35E-01,7.5217548E+03,50.000000 ,536.222538,,,,
9.36E-01,7.2877058E+03,50.000000 ,536.051978,,,,
9.38E-01,7.0635483E+03,50.000000 ,535.881448,,,,
0.93906599,6.8468587E+03,50.000000 ,535.720926,,,,
0.94041569,6.6547620E+03,50.000000 ,535.550463,,,,
0.94172866,6.4725144E+03,50.000000 ,535.380029,,,,
0.94423565,6.0577487E+03,50.000000 ,535.049027,,,,
0.94542772,5.8724418E+03,50.000000 ,534.878581,,,,
0.94658515,5.7035312E+03,50.000000 ,534.718171,,,,
0.94770894,5.5291040E+03,50.000000 ,534.547744,,,,
0.94879732,5.3623331E+03,50.000000 ,534.377337,,,,
0.94985443,5.2103098E+03,50.000000 ,534.216965,,,,
0.95187802,4.9116126E+03,50.000000 ,533.876224,,,,
0.95284631,4.7770682E+03,50.000000 ,533.715888,,,,
0.95378928,4.6510833E+03,50.000000 ,533.545565,,,,
0.95470761,4.5334795E+03,50.000000 ,533.375276,,,,
0.95560147,4.4033921E+03,50.000000 ,533.214944,,,,
0.95646964,4.2814493E+03,50.000000 ,533.044636,,,,
0.95813695,4.0552608E+03,50.000000 ,532.714061,,,,
0.95893701,3.9440433E+03,50.000000 ,532.543774,,,,
0.95971507,3.8422644E+03,50.000000 ,532.373506,,,,
0.96047453,3.7525775E+03,50.000000 ,532.213274,,,,
0.96121608,3.6606900E+03,50.000000 ,532.043036,,,,
0.96193792,3.5539577E+03,50.000000 ,531.872755,,,,
0.9633182,3.3582068E+03,50.000000 ,531.542246,,,,
0.96398092,3.2706799E+03,50.000000 ,531.382011,,,,
0.96462711,3.1950707E+03,50.000000 ,531.211809,,,,
0.96525902,3.1228217E+03,50.000000 ,531.041606,,,,
0.9658765,3.0529627E+03,50.000000 ,530.871413,,,,
0.96648012,2.9827609E+03,50.000000 ,530.711223,,,,
0.96764379,2.8336814E+03,50.000000 ,530.380815,,,,
0.96820231,2.7520405E+03,50.000000 ,530.210591,,,,
0.96874521,2.6799405E+03,50.000000 ,530.040391,,,,
0.96927515,2.6219887E+03,50.000000 ,529.880228,,,,
0.96979395,2.5678220E+03,50.000000 ,529.710066,,,,
0.97030306,2.5258936E+03,50.000000 ,529.539936,,,,
0.97129792,2.4414569E+03,50.000000 ,529.209673,,,,
0.97178055,2.3836166E+03,50.000000 ,529.039502,,,,
0.9722515,2.3266941E+03,50.000000 ,528.879337,,,,
0.97271139,2.2739220E+03,50.000000 ,528.709182,,,,
0.97316138,2.2264263E+03,50.000000 ,528.539038,,,,
0.97360194,2.1793035E+03,50.000000 ,528.378893,,,,
0.97445791,2.1085354E+03,50.000000 ,528.038659,,,,
0.97487665,2.0784951E+03,50.000000 ,527.878554,,,,
0.97528897,2.0436819E+03,50.000000 ,527.708437,,,,
0.97569416,2.0088588E+03,50.000000 ,527.538319,,,,
0.9760928,1.9784572E+03,50.000000 ,527.378214,,,,
0.97648545,1.9479510E+03,50.000000 ,527.208107,,,,
0.97725223,1.8860352E+03,50.000000 ,526.877891,,,,
0.97762642,1.8574187E+03,50.000000 ,526.707788,,,,
0.97799529,1.8297081E+03,50.000000 ,526.547689,,,,
0.97835811,1.7985377E+03,50.000000 ,526.377578,,,,
0.97871472,1.7678894E+03,50.000000 ,526.207471,,,,
0.97906521,1.7362186E+03,50.000000 ,526.047362,,,,
0.97974747,1.6766639E+03,50.000000 ,525.70715,,,,
0.98008002,1.6483480E+03,50.000000 ,525.537047,,,,
0.98040679,1.6191398E+03,50.000000 ,525.376945,,,,
0.98072759,1.5895397E+03,50.000000 ,525.206838,,,,
0.98104271,1.5616898E+03,50.000000 ,525.046738,,,,
0.98135236,1.5348439E+03,50.000000 ,524.876638,,,,
0.98195588,1.4835427E+03,50.000000 ,524.546446,,,,
0.98225009,1.4587111E+03,50.000000 ,524.37635,,,,
0.98253938,1.4348430E+03,50.000000 ,524.206258,,,,
0.98282403,1.4113389E+03,50.000000 ,524.046166,,,,
0.98310404,1.3892128E+03,50.000000 ,523.876077,,,,
0.98337977,1.3688256E+03,50.000000 ,523.705992,,,,
0.98391876,1.3254558E+03,50.000000 ,523.375816,,,,
0.98418174,1.3052808E+03,50.000000 ,523.205731,,,,
0.98444091,1.2858738E+03,50.000000 ,523.045649,,,,
0.9846961,1.2656785E+03,50.000000 ,522.875564,,,,
0.98494706,1.2443302E+03,50.000000 ,522.705476,,,,
0.98519386,1.2234170E+03,50.000000 ,522.54539,,,,
0.98567539,1.1853562E+03,50.000000 ,522.205226,,,,
0.9859107,1.1673041E+03,50.000000 ,522.045146,,,,
0.9861424,1.1497358E+03,50.000000 ,521.875067,,,,
0.98637054,1.1320765E+03,50.000000 ,521.704987,,,,
0.98659521,1.1140739E+03,50.000000 ,521.544908,,,,
0.98681622,1.0964691E+03,50.000000 ,521.374828,,,,
0.98724843,1.0642829E+03,50.000000 ,521.044677,,,,
0.98745963,1.0477415E+03,50.000000 ,520.8746,,,,
0.98766746,1.0308254E+03,50.000000 ,520.704521,,,,
0.98787195,1.0138132E+03,50.000000 ,520.544444,,,,
0.98807311,9.9822111E+02,50.000000 ,520.374369,,,,
0.98827126,9.8379687E+02,50.000000 ,520.204296,,,,
0.98865894,9.5413271E+02,50.000000 ,519.87415,,,,
0.98884823,9.3927174E+02,50.000000 ,519.704075,,,,
0.98903474,9.2548486E+02,50.000000 ,519.544006,,,,
0.98921852,9.1291771E+02,50.000000 ,519.373938,,,,
0.9893998,8.9996545E+02,50.000000 ,519.213869,,,,
0.98957856,8.8700687E+02,50.000000 ,519.0438,,,,
0.98992794,8.6007209E+02,50.000000 ,518.713659,,,,
0.99009871,8.4724428E+02,50.000000 ,518.543589,,,,
0.99026689,8.3488971E+02,50.000000 ,518.373521,,,,
0.99043259,8.2215133E+02,50.000000 ,518.213454,,,,
0.99059577,8.0932960E+02,50.000000 ,518.043384,,,,
0.99075637,7.9718888E+02,50.000000 ,517.873316,,,,
0.99107058,7.7334672E+02,50.000000 ,517.543182,,,,
0.99122397,7.6120832E+02,50.000000 ,517.373114,,,,
0.99137506,7.4998844E+02,50.000000 ,517.213049,,,,
0.99152405,7.3965679E+02,50.000000 ,517.042985,,,,
0.99167094,7.2968650E+02,50.000000 ,516.872921,,,,
0.99181588,7.1976562E+02,50.000000 ,516.712859,,,,
0.99209992,7.0057355E+02,50.000000 ,516.372734,,,,
0.99223911,6.9175922E+02,50.000000 ,516.212674,,,,
0.99237672,6.8384067E+02,50.000000 ,516.042616,,,,
0.99251265,6.7579012E+02,50.000000 ,515.872556,,,,
0.99264697,6.6766949E+02,50.000000 ,515.712498,,,,
0.99277979,6.5995803E+02,50.000000 ,515.54244,,,,
0.99304022,6.4225155E+02,50.000000 ,515.212318,,,,
0.99316788,6.3398054E+02,50.000000 ,515.042258,,,,
0.9932938,6.2565591E+02,50.000000 ,514.8822,,,,
0.99341814,6.1756554E+02,50.000000 ,514.71214,,,,
0.99354085,6.0954466E+02,50.000000 ,514.542081,,,,
0.99366199,6.0201542E+02,50.000000 ,514.372022,,,,
0.99389976,5.8684451E+02,50.000000 ,514.041907,,,,
0.99401632,5.7879501E+02,50.000000 ,513.881848,,,,
0.9941313,5.7095790E+02,50.000000 ,513.711789,,,,
0.9942447,5.6322559E+02,50.000000 ,513.551732,,,,
0.99435666,5.5633883E+02,50.000000 ,513.381675,,,,
0.99446723,5.4976568E+02,50.000000 ,513.211618,,,,
0.99468445,5.3630072E+02,50.000000 ,512.881505,,,,
0.99479102,5.2932852E+02,50.000000 ,512.711448,,,,
0.99489618,5.2230133E+02,50.000000 ,512.541391,,,,
0.9949999,5.1491954E+02,50.000000 ,512.381333,,,,
0.99510218,5.0774792E+02,50.000000 ,512.211275,,,,
0.99520301,5.0064855E+02,50.000000 ,512.041218,,,,
0.99540051,4.8716667E+02,50.000000 ,511.711105,,,,
0.99549731,4.8096591E+02,50.000000 ,511.541049,,,,
0.99559289,4.7493286E+02,50.000000 ,511.380995,,,,
0.9956873,4.6907549E+02,50.000000 ,511.210939,,,,
0.99578053,4.6324609E+02,50.000000 ,511.040884,,,,
0.99587255,4.5686316E+02,50.000000 ,510.880829,,,,
0.99605283,4.4443126E+02,50.000000 ,510.550718,,,,
0.99614109,4.3819585E+02,50.000000 ,510.380662,,,,
0.9962281,4.3218789E+02,50.000000 ,510.210606,,,,
0.99631394,4.2606245E+02,50.000000 ,510.050552,,,,
0.99639859,4.2027553E+02,50.000000 ,509.880497,,,,
0.99648203,4.1444286E+02,50.000000 ,509.710441,,,,
0.99664548,4.0282578E+02,50.000000 ,509.380332,,,,
0.99672545,3.9708191E+02,50.000000 ,509.210276,,,,
0.99680429,3.9108611E+02,50.000000 ,509.050222,,,,
0.99688192,3.8515693E+02,50.000000 ,508.880166,,,,
0.99695835,3.7937718E+02,50.000000 ,508.71011,,,,
0.99703362,3.7326878E+02,50.000000 ,508.550055,,,,
0.99718062,3.6178109E+02,50.000000 ,508.209945,,,,
0.9972524,3.5588038E+02,50.000000 ,508.04989,,,,
0.99732303,3.5024899E+02,50.000000 ,507.879835,,,,
0.99739249,3.4468673E+02,50.000000 ,507.70978,,,,
0.99746086,3.3891990E+02,50.000000 ,507.549725,,,,
0.99752812,3.3346126E+02,50.000000 ,507.37967,,,,
0.99765926,3.2239262E+02,50.000000 ,507.049561,,,,
0.99772323,3.1702023E+02,50.000000 ,506.879506,,,,
0.99778606,3.1167908E+02,50.000000 ,506.709451,,,,
0.99784786,3.0620861E+02,50.000000 ,506.549397,,,,
0.9979086,3.0104991E+02,50.000000 ,506.379343,,,,
0.99796827,2.9584209E+02,50.000000 ,506.209288,,,,
0.99808449,2.8535222E+02,50.000000 ,505.87918,,,,
0.99814103,2.8023362E+02,50.000000 ,505.709125,,,,
0.99819655,2.7473404E+02,50.000000 ,505.549071,,,,
0.99825098,2.6987891E+02,50.000000 ,505.379017,,,,
0.99830448,2.6505810E+02,50.000000 ,505.208963,,,,
0.99835697,2.5989611E+02,50.000000 ,505.048909,,,,
0.99845901,2.5027219E+02,50.000000 ,504.708801,,,,
0.99850856,2.4503024E+02,50.000000 ,504.548748,,,,
0.99855708,2.4039540E+02,50.000000 ,504.378694,,,,
0.99860466,2.3546775E+02,50.000000 ,504.218641,,,,
0.99865132,2.3077073E+02,50.000000 ,504.048587,,,,
0.99869699,2.2622856E+02,50.000000 ,503.878533,,,,
0.99878561,2.1682491E+02,50.000000 ,503.548427,,,,
0.9988285,2.1249231E+02,50.000000 ,503.378373,,,,
0.99887054,2.0782132E+02,50.000000 ,503.21832,,,,
0.99891169,2.0343121E+02,50.000000 ,503.048267,,,,
0.99895192,1.9911351E+02,50.000000 ,502.878214,,,,
0.99899128,1.9461168E+02,50.000000 ,502.718161,,,,
2.45E-04,1.5535827E+02,0.000000 ,568.15,,,,
6.93E-04,3.9636640E+02,0.000000 ,568.15,,,,
0.00178371,8.0101541E+02,0.000000 ,568.15,,,,
0.00365871,1.2819677E+03,0.000000 ,568.15,,,,
0.00654009,1.8616741E+03,0.000000 ,568.15,,,,
0.01034991,2.3709880E+03,0.000000 ,568.15,,,,
0.01508431,2.9105101E+03,0.000000 ,568.15,,,,
0.0208032,3.4804178E+03,0.000000 ,568.15,,,,
0.02761011,4.1318509E+03,0.000000 ,568.15,,,,
0.03568824,4.8709265E+03,0.000000 ,568.15,,,,
0.0451091,5.5957857E+03,0.000000 ,568.15,,,,
0.0559009,6.3711673E+03,0.000000 ,568.15,,,,
0.06810718,7.1806057E+03,0.000000 ,568.15,,,,
0.08177053,8.0084953E+03,0.000000 ,568.15,,,,
0.09690157,8.8233489E+03,0.000000 ,568.15,,,,
0.11358217,9.6992497E+03,0.000000 ,568.15,,,,
0.13181978,1.0575555E+04,0.000000 ,568.15,,,,
0.15163676,1.1449390E+04,0.000000 ,568.15,,,,
0.17299475,1.2282990E+04,0.000000 ,568.15,,,,
0.1958235,1.3084496E+04,0.000000 ,568.15,,,,
0.2200694,1.3854520E+04,0.000000 ,568.15,,,,
0.24566677,1.4562806E+04,0.000000 ,568.15,,,,
0.27245728,1.5184399E+04,0.000000 ,568.15,,,,
0.30026284,1.5689441E+04,0.000000 ,568.15,,,,
0.32885332,1.6066190E+04,0.000000 ,568.15,,,,
0.35800055,1.6313290E+04,0.000000 ,568.15,,,,
0.3874724,1.6405182E+04,0.000000 ,568.15,,,,
0.41702459,1.6391931E+04,0.000000 ,568.15,,,,
0.44643894,1.6275790E+04,0.000000 ,568.15,,,,
0.47554815,1.6053017E+04,0.000000 ,568.15,,,,
0.50418249,1.5747184E+04,0.000000 ,568.15,,,,
0.53217856,1.5347787E+04,0.000000 ,568.15,,,,
0.5594187,1.4903105E+04,0.000000 ,568.15,,,,
0.58574034,1.4333586E+04,0.000000 ,568.15,,,,
0.61100522,1.3736874E+04,0.000000 ,568.15,,,,
0.63517393,1.3110452E+04,0.000000 ,568.15,,,,
0.65820182,1.2469761E+04,0.000000 ,568.15,,,,
0.68005369,1.1808318E+04,0.000000 ,568.15,,,,
0.7007117,1.1139545E+04,0.000000 ,568.15,,,,
0.7201413,1.0452858E+04,0.000000 ,568.15,,,,
0.73834158,9.7661347E+03,0.000000 ,568.15,,,,
0.75530677,9.0922638E+03,0.000000 ,568.15,,,,
0.77110692,8.4638239E+03,0.000000 ,568.15,,,,
0.78579023,7.8535819E+03,0.000000 ,568.15,,,,
0.79938804,7.2615059E+03,0.000000 ,568.15,,,,
0.8119583,6.7061892E+03,0.000000 ,568.15,,,,
0.82351568,6.1416069E+03,0.000000 ,568.15,,,,
0.83409113,5.6230520E+03,0.000000 ,568.15,,,,
0.84378078,5.1505684E+03,0.000000 ,568.15,,,,
0.85264739,4.7091390E+03,0.000000 ,568.15,,,,
0.86075454,4.3100235E+03,0.000000 ,568.15,,,,
0.86817791,3.9428459E+03,0.000000 ,568.15,,,,
0.87497308,3.6071123E+03,0.000000 ,568.15,,,,
0.88117792,3.2904304E+03,0.000000 ,568.15,,,,
0.88684552,3.0101810E+03,0.000000 ,568.15,,,,
0.89203431,2.7567416E+03,0.000000 ,568.15,,,,
0.89677333,2.5148424E+03,0.000000 ,568.15,,,,
0.90110767,2.3061249E+03,0.000000 ,568.15,,,,
0.9050799,2.1112126E+03,0.000000 ,568.15,,,,
0.90871586,1.9313529E+03,0.000000 ,568.15,,,,
0.91205031,1.7755336E+03,0.000000 ,568.15,,,,
0.91512124,1.6374198E+03,0.000000 ,568.15,,,,
0.91795264,1.5107459E+03,0.000000 ,568.15,,,,
0.92056438,1.3928851E+03,0.000000 ,568.15,,,,
0.92296937,1.2813677E+03,0.000000 ,568.15,,,,
0.92518252,1.1801524E+03,0.000000 ,568.15,,,,
0.92723777,1.1032243E+03,0.000000 ,568.15,,,,
0.9291563,1.0299795E+03,0.000000 ,568.15,,,,
0.93095061,9.6474348E+02,0.000000 ,568.15,,,,
0.93262942,9.0251159E+02,0.000000 ,568.15,,,,
0.93420467,8.4874180E+02,0.000000 ,568.15,,,,
0.93568662,7.9918805E+02,0.000000 ,568.15,,,,
0.93708263,7.5179525E+02,0.000000 ,568.15,,,,
0.93839818,7.1031551E+02,0.000000 ,568.15,,,,
0.93964004,6.7063861E+02,0.000000 ,568.15,,,,
0.9408157,6.3606155E+02,0.000000 ,568.15,,,,
